job_number,prop_stories, occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,units_net_complete,units_net_incomplete,latest_cofo,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,x_inactive,bbl,bin,Latitude,Longitude,geom
402107563,,,,,,,,,,,,,,,,,,,,,,,,4060570062,4134798,40.775173,-73.771208,
402107803,,,,,,,,,,,,,,,,,,,,,,,,4159660059,4590819,40.597964,-73.776252,
402108633,,,,,,,,,,,,,,,,,,,,,,,,4019990068,4049391,40.748414,-73.857232,
402109981,,,,,,,,,,,,,,,,,,,,,,,,4161850064,4303878,40.5796,-73.833736,
402111601,,,,,,,,,,,,,,,,,,,,,,,,4098440030,4595347,40.711939,-73.791297,
402111610,,,,,,,,,,,,,,,,,,,,,,,,4098440130,4533973,40.711969,-73.791214,
402111674,,,,,,,,,,,,,,,,,,,,,,,,4044380015,4101225,40.795035,-73.826517,
402111987,,,,,,,,,,,,,,,,,,,,,,,,4131120033,4281585,40.676333,-73.750597,
402115661,,,,,,,,,,,,,,,,,,,,,,,,4000347501,4533745,40.741406,-73.954881,0101000020E610000035B22B2D237D52C02C2CB81FF05E4440
402119097,,,,,,,,,,,,,,,,,,,,,,,,4047500003,4540045,40.78034,-73.8059,
402119131,,,,,,,,,,,,,,,,,,,,,,,,4008070007,4015925,40.773628,-73.906053,
402122010,,,,,,,,,,,,,,,,,,,,,,,,4158177501,4595352,40.593263,-73.758984,
402122056,,,,,,,,,,,,,,,,,,,,,,,,4117560081,4532994,40.672858,-73.806062,
402122591,,,,,,,,,,,,,,,,,,,,,,,,4100110013,4214220,40.695297,-73.809863,
402122617,,,,,,,,,,,,,,,,,,,,,,,,4160960033,4518661,40.587753,-73.801359,
402122626,,,,,,,,,,,,,,,,,,,,,,,,4160960008,4531938,40.588395,-73.801649,
402122635,,,,,,,,,,,,,,,,,,,,,,,,4160960007,4531937,40.588459,-73.801652,
402122644,,,,,,,,,,,,,,,,,,,,,,,,4160960006,4531936,40.588519,-73.801652,
402122653,,,,,,,,,,,,,,,,,,,,,,,,4160960005,4531935,40.588579,-73.801663,
402122662,,,,,,,,,,,,,,,,,,,,,,,,4160960002,4531932,40.588832,-73.801691,
402122671,,,,,,,,,,,,,,,,,,,,,,,,4160960004,4531934,40.588648,-73.801684,
402122680,,,,,,,,,,,,,,,,,,,,,,,,4160960003,4531933,40.588744,-73.801702,
402122699,,,,,,,,,,,,,,,,,,,,,,,,4160960059,4531940,40.58837,-73.80123,0101000020E610000048F949B54F4B4440BEA4315A477352C0
402122706,,,,,,,,,,,,,,,,,,,,,,,,4160960046,4531941,40.588455,-73.801249,
402122715,,,,,,,,,,,,,,,,,,,,,,,,4160960047,4531942,40.588551,-73.801263,
402122724,,,,,,,,,,,,,,,,,,,,,,,,4160960048,4531943,40.588645,-73.801281,
402122733,,,,,,,,,,,,,,,,,,,,,,,,4160960050,,40.587206,-73.801112,
402122742,,,,,,,,,,,,,,,,,,,,,,,,4160960051,4531944,40.588845,-73.801385,
402123028,,,,,,,,,,,,,,,,,,,,,,,,4083000020,4539197,40.747529,-73.735498,
402123037,,,,,,,,,,,,,,,,,,,,,,,,4083000019,4538933,40.747375,-73.735347,
402127970,,,,,,,,,,,,,,,,,,,,,,,,4006160006,,40.76449,-73.92191,
402128050,,,,,,,,,,,,,,,,,,,,,,,,4000430004,4000250,40.74249,-73.95185,
402129031,,,,,,,,,,,,,,,,,,,,,,,,4011190021,4024621,40.759388,-73.896778,
402133231,,,,,,,,,,,,,,,,,,,,,,,,4090710108,4538143,40.685163,-73.844618,
402135961,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000B34291EEE77552C04BAB21718F654440
402135970,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000543A58FFE77552C0643BDF4F8D654440
402138753,,,,,,,,,,,,,,,,,,,,,,,,4082500098,4171395,40.76545,-73.73014,0101000020E6100000925CFE43FA61444018601F9DBA6E52C0
402139075,,,,,,,,,,,,,,,,,,,,,,,,4044510009,4101361,40.79554,-73.824944,
402142061,,,,,,,,,,,,,,,,,,,,,,,,4072750014,4156535,40.726381,-73.776102,
402142169,,,,,,,,,,,,,,,,,,,,,,,,4008100027,4016113,40.776903,-73.903387,
402142597,,,,,,,,,,,,,,,,,,,,,,,,4157760013,4301253,40.597718,-73.75904,
402142631,,,,,,,,,,,,,,,,,,,,,,,,4157760014,4535208,40.597764,-73.758971,
402142640,,,,,,,,,,,,,,,,,,,,,,,,4157760013,4301253,40.597718,-73.75904,
402142980,,,,,,,,,,,,,,,,,,,,,,,,4101400020,4532944,40.69699,-73.791935,
402142999,,,,,,,,,,,,,,,,,,,,,,,,4101400020,4532944,40.69699,-73.791935,
402143097,,,,,,,,,,,,,,,,,,,,,,,,4005660035,4519017,40.763931,-73.930018,
402143113,,,,,,,,,,,,,,,,,,,,,,,,4005660038,4006550,40.763829,-73.929766,
402145255,,,,,,,,,,,,,,,,,,,,,,,,4049720043,,40.76018,-73.83302,
402147002,,,,,,,,,,,,,,,,,,,,,,,,4156090067,,,,
402148877,,,,,,,,,,,,,,,,,,,,,,,,4124510002,4541421,40.68759,-73.76321,
402148886,,,,,,,,,,,,,,,,,,,,,,,,4124510002,4541421,40.68778,-73.76329,
402150079,,,,,,,,,,,,,,,,,,,,,,,,4039730059,4096721,40.788813,-73.842184,
402150694,,,,,,,,,,,,,,,,,,,,,,,,4136270062,4289565,40.661452,-73.728248,
402150701,,,,,,,,,,,,,,,,,,,,,,,,4136270068,4533802,40.661663,-73.728319,
402150729,,,,,,,,,,,,,,,,,,,,,,,,4136270070,4533804,40.661814,-73.728131,
402150747,,,,,,,,,,,,,,,,,,,,,,,,4136270001,4533798,40.661719,-73.728532,
402151078,,,,,,,,,,,,,,,,,,,,,,,,4067360059,4146409,40.739298,-73.809644,
402151960,,,,,,,,,,,,,,,,,,,,,,,,4120700044,4527471,40.671976,-73.793188,
402152399,,,,,,,,,,,,,,,,,,,,,,,,4122090135,4571583,40.681055,-73.788203,
402152585,,,,,,,,,,,,,,,,,,,,,,,,4074120025,4159396,40.748561,-73.774465,
402155662,,,,,,,,,,,,,,,,,,,,,,,,4105920112,4226069,40.723884,-73.757429,
402156028,,,,,,,,,,,,,,,,,,,,,,,,4102280023,4595244,40.703618,-73.785815,
402156037,,,,,,,,,,,,,,,,,,,,,,,,4102280022,4596022,40.703744,-73.785891,
402156714,,,,,,,,,,,,,,,,,,,,,,,,4023200012,4520814,40.739642,-73.906162,
402157429,,,,,,,,,,,,,,,,,,,,,,,,4055860029,4126196,40.749559,-73.792918,
402157544,,,,,,,,,,,,,,,,,,,,,,,,4161330036,4303609,40.58589,-73.8133,
402158801,,,,,,,,,,,,,,,,,,,,,,,,4004157502,4540104,40.751837,-73.939451,
402162404,,,,,,,,,,,,,,,,,,,,,,,,4029680015,4068363,40.723255,-73.875895,
402163760,,,,,,,,,,,,,,,,,,,,,,,,4161550088,4534480,40.584529,-73.820839,
402163779,,,,,,,,,,,,,,,,,,,,,,,,4161550008,4534477,40.584412,-73.82117,
402163788,,,,,,,,,,,,,,,,,,,,,,,,4161550009,4534478,40.584459,-73.821199,
402163797,,,,,,,,,,,,,,,,,,,,,,,,4161550011,4534479,40.584524,-73.821238,
402164359,,,,,,,,,,,,,,,,,,,,,,,,4030150025,4547483,40.721662,-73.867463,
402164377,,,,,,,,,,,,,,,,,,,,,,,,4030150045,4547484,40.721431,-73.867251,
402166080,,,,,,,,,,,,,,,,,,,,,,,,4097640077,4208959,40.707024,-73.800989,
402166160,,,,,0,,,,,,,,,,,,,,,,,,,4120280064,4261162,40.677612,-73.792208,
402167034,,,,,,,,,,,,,,,,,,,,,,,,4008190047,4016211,40.771627,-73.910612,
402168845,,,,,,,,,,,,,,,,,,,,,,,,4037770017,4091561,40.71226,-73.87465,
402168907,,,,,,,,,,,,,,,,,,,,,,,,4120690131,4262124,40.671086,-73.794409,
402168916,,,,,,,,,,,,,,,,,,,,,,,,4120690129,4262123,40.671166,-73.794388,
402173438,,,,,,,,,,,,,,,,,,,,,,,,4006570041,4616398,40.7617,-73.918498,
402176104,,,,,,,,,,,,,,,,,,,,,,,,4040820003,4098266,40.781931,-73.84748,
402176239,,,,,,,,,,,,,,,,,,,,,,,,4005980001,4007795,40.768432,-73.921006,
402176854,,,,,,,,,,,,,,,,,,,,,,,,4008090056,4016096,40.775352,-73.90344,
402178914,,,,,,,,,,,,,,,,,,,,,,,,4006920012,4011773,40.758636,-73.916733,
402179398,,,,,,,,,,,,,,,,,,,,,,,,4017480005,4043474,40.755882,-73.862118,
402179726,,,,,,,,,,,,,,,,,,,,,,,,4031040023,4433849,40.726827,-73.862809,
402179744,,,,,,,,,,,,,,,,,,,,,,,,4097620038,4208908,40.70608,-73.80225,0101000020E61000000A2E56D4605A4440D34D6210587352C0
402181134,,,,,,,,,,,,,,,,,,,,,,,,4047500003,4540046,40.78025,-73.80581,
402182259,,,,,,,,,,,,,,,,,,,,,,,,4161190114,4537564,40.589073,-73.812581,
402183409,,,,,,,,,,,,,,,,,,,,,,,,4067980084,4607927,40.728656,-73.809353,
402184630,,,,,,,,,,,,,,,,,,,,,,,,4163500400,4595305,40.556881,-73.920731,
402186031,,,,,,,,,,,,,,,,,,,,,,,,4056080016,4595372,40.750828,-73.788699,
402186040,,,,,,,,,,,,,,,,,,,,,,,,4056080014,4595375,40.75093,-73.788749,
402186638,,,,,,,,,,,,,,,,,,,,,,,,4003260024,4542928,40.76439,-73.93774,
402188538,,,,,,,,,,,,,,,,,,,,,,,,4157880022,4534931,40.59828,-73.7647,
402188869,,,,,,,,,,,,,,,,,,,,,,,,4157880122,4534944,40.5982,-73.76463,
402188878,,,,,,,,,,,,,,,,,,,,,,,,4157880222,4534945,40.59813,-73.76457,
402189038,,,,,,,,,,,,,,,,,,,,,,,,4156070062,4541461,40.59557,-73.739456,
402189047,,,,,,,,,,,,,,,,,,,,,,,,4156070063,4587190,40.595652,-73.73947,
402190311,,,,,,,,,,,,,,,,,,,,,,,,4013800065,4033100,40.760451,-73.885969,
402191702,,,,,,,,,,,,,,,,,,,,,,,,4050667503,4539469,40.757201,-73.833975,
402191711,17,,,,,,,,,,,,,,,,,,,,,,,4050667501,4534020,40.755942,-73.836043,
402191720,,,,,,,,,,,,,,,,,,,,,,,,4044510012,4596000,40.795567,-73.824807,
402194479,,,,,,,,,,,,,,,,,,,,,,,,4044160239,4100895,40.796083,-73.828345,
402194512,,,,,,,,,,,,,,,,,,,,,,,,4132750062,4539021,40.66599,-73.77423,
402196459,,,,,,,,,,,,,,,,,,,,,,,,4023790008,4543136,40.726615,-73.899318,
402196832,,,,,,,,,,,,,,,,,,,,,,,,4137500088,4291983,40.653653,-73.739672,
402199152,,,,,,,,,,,,,,,,,,,,,,,,4011010006,4431240,40.76564,-73.87977,
402199161,,,,,,,,,,,,,,,,,,,,,,,,4011010008,4431240,40.76551,-73.87983,
402199170,,,,,,,,,,,,,,,,,,,,,,,,4011010007,4431240,40.76556,-73.87977,
402200186,,,,,,,,,,,,,,,,,,,,,,,,4125840022,4531368,40.670605,-73.773326,
402203067,,,,,,,,,,,,,,,,,,,,,,,,4051930037,4538601,40.75454,-73.82074,0101000020E61000000DC347C49460444038A11001877452C0
402205029,,,,,,,,,,,,,,,,,,,,,,,,4017730036,4044489,40.753496,-73.861123,
402205181,,,,,,,,,,,,,,,,,,,,,,,,4017730035,4549089,40.753436,-73.861091,
402207777,,,,,,,,,,,,,,,,,,,,,,,,4114790057,4596088,40.677641,-73.83533,
402207786,,,,,,,,,,,,,,,,,,,,,,,,4114790055,4596087,40.677602,-73.835186,
402207795,,,,,,,,,,,,,,,,,,,,,,,,4114790053,4247710,40.67758,-73.835053,
402208277,,,,,,,,,,,,,,,,,,,,,,,,4121460030,,40.691285,-73.794362,
402208286,,,,,,,,,,,,,,,,,,,,,,,,4121460031,,40.691247,-73.794452,
402208295,,,,,,,,,,,,,,,,,,,,,,,,4121460029,4540131,40.691326,-73.794268,
402209365,,,,,,,,,,,,,,,,,,,,,,,,4045700072,4103933,40.787241,-73.803526,
402211931,,,,,,,,,,,,,,,,,,,,,,,,4068800027,4534356,40.738739,-73.797542,
402214714,,,,,,,,,,,,,,,,,,,,,,,,4102190107,4541617,40.70553,-73.78802,
402214723,,,,,,,,,,,,,,,,,,,,,,,,4102190207,4541616,40.70534,-73.78798,
402214732,,,,,,,,,,,,,,,,,,,,,,,,4102190007,4217652,40.70559,-73.78806,
402214741,,,,,,,,,,,,,,,,,,,,,,,,4102190211,4541613,40.7054,-73.7877,
402214750,,,,,,,,,,,,,,,,,,,,,,,,4102190010,4541612,40.70558,-73.78783,
402214769,,,,,,,,,,,,,,,,,,,,,,,,4102190208,,40.70536,-73.78792,
402214778,,,,,,,,,,,,,,,,,,,,,,,,4102190210,4541610,40.70537,-73.78777,
402214787,,,,,,,,,,,,,,,,,,,,,,,,4102190209,4541614,40.70536,-73.78784,
402214830,,,,,,,,,,,,,,,,,,,,,,,,4013970042,4033863,40.758598,-73.882788,
402215820,,,,,,,,,,,,,,,,,,,,,,,,4017480052,4043500,40.754161,-73.861807,
402215839,,,,,,,,,,,,,,,,,,,,,,,,4017480053,4548951,40.754156,-73.86188,
402216482,,,,,,,,,,,,,,,,,,,,,,,,4102230002,4594883,40.702597,-73.788578,
402216605,,,,,,,,,,,,,,,,,,,,,,,,4102230001,4594884,40.702536,-73.788545,
402216703,,,,,,,,,,,,,,,,,,,,,,,,4015190016,4539363,40.74297,-73.89043,
402216712,,,,,,,,,,,,,,,,,,,,,,,,4015190016,4594969,40.74295,-73.89052,
402217579,,,,,,,,,,,,,,,,,,,,,,,,4017530091,4043680,40.754901,-73.858662,
402217588,,,,,,,,,,,,,,,,,,,,,,,,4017530091,4043680,40.754901,-73.858662,
402220930,,,,,,,,,,,,,,,,,,,,,,,,4012710005,4029491,40.750309,-73.894399,
402221314,,,,,,,,,,,,,,,,,,,,,,,,4102190008,4541611,40.70564,-73.78785,
402222037,,,,,,,,,,,,,,,,,,,,,,,,4110150003,4593170,40.699475,-73.756018,
402222055,,,,,,,,,,,,,,,,,,,,,,,,4017530006,4043642,40.756203,-73.859183,
402222117,,,,,,,,,,,,,,,,,,,,,,,,4006500069,4009954,40.76368,-73.91883,
402222297,,,,,,,,,,,,,,,,,,,,,,,,4131100019,4513847,40.676198,-73.751921,
402222787,,,,,,,,,,,,,,,,,,,,,,,,4028120055,4538288,40.726879,-73.887801,
402223768,,,,,,,,,,,,,,,,,,,,,,,,4028120053,4063016,40.726822,-73.888,
402223777,,,,,,,,,,,,,,,,,,,,,,,,4028120054,4538287,40.726854,-73.887877,
402224400,,,,,,,,,,,,,,,,,,,,,,,,4136100022,4534892,40.663181,-73.731622,
402224838,,,,,,,,,,,,,,,,,,,,,,,,4019660083,4539556,40.73975,-73.85286,
402227158,,,,,,,,,,,,,,,,,,,,,,,,4163500400,4595305,40.55737,-73.92047,
402227201,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4305055,40.577,-73.84424,0101000020E610000060E5D022DB494440677E3507087652C0
402227210,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4592693,40.57692,-73.84419,0101000020E61000004434BA83D84944400E677E35077652C0
402227229,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4592658,40.57684,-73.84414,0101000020E61000002783A3E4D5494440B54FC763067652C0
402227498,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4592656,40.57676,-73.8441,0101000020E61000000BD28C45D34944406EA301BC057652C0
402227531,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4861040,40.57669,-73.84406,0101000020E610000012F758FAD049444027F73B14057652C0
402227540,,,,,,,,,,,,,,,,,,,,,,,,4162340077,4861037,40.57661,-73.84402,0101000020E6100000F645425BCE494440E04A766C047652C0
402228567,,,,,,,,,,,,,,,,,,,,,,,,4102190119,4537872,40.705747,-73.786974,
402230420,,,,,,,,,,,,,,,,,,,,,,,,4115950056,4538776,40.68046,-73.82579,
402230439,,,,,,,,,,,,,,,,,,,,,,,,4115950056,4539295,40.68038,-73.82576,
402235112,,,,,,,,,,,,,,,,,,,,,,,,4066950095,4539361,40.715167,-73.815012,
402237361,,,,,,,,,,,,,,,,,,,,,,,,4015910059,4039699,40.746058,-73.870525,
402238814,,,,,,,,,,,,,,,,,,,,,,,,4070670022,4543166,40.74077,-73.7915,
402238823,,,,,,,,,,,,,,,,,,,,,,,,4070670023,4543168,40.74075,-73.79136,
402238832,,,,,,,,,,,,,,,,,,,,,,,,4070670024,4543169,40.74073,-73.79128,
402238841,,,,,,,,,,,,,,,,,,,,,,,,4070670025,4543170,40.74072,-73.79122,
402238850,,,,,,,,,,,,,,,,,,,,,,,,4070670026,4543171,40.74071,-73.79114,
402238869,,,,,,,,,,,,,,,,,,,,,,,,4070670027,4543172,40.7407,-73.79106,
402238878,,,,,,,,,,,,,,,,,,,,,,,,4070670028,4543173,40.74068,-73.79097,
402238887,,,,,,,,,,,,,,,,,,,,,,,,4070670029,4543174,40.74066,-73.79089,
402238896,,,,,,,,,,,,,,,,,,,,,,,,4070670030,4543175,40.74065,-73.79083,
402238903,,,,,,,,,,,,,,,,,,,,,,,,4070670031,4543176,40.74064,-73.79076,
402238912,,,,,,,,,,,,,,,,,,,,,,,,4070670032,4543177,40.74063,-73.79069,
402238921,,,,,,,,,,,,,,,,,,,,,,,,4070670033,4543178,40.74061,-73.79062,
402238958,,,,,,,,,,,,,,,,,,,,,,,,4070670021,4543164,40.7406,-73.79138,
402238967,,,,,,,,,,,,,,,,,,,,,,,,4070670020,4543163,40.74053,-73.79133,
402238976,,,,,,,,,,,,,,,,,,,,,,,,4070670019,4543161,40.74048,-73.79131,
402238985,,,,,,,,,,,,,,,,,,,,,,,,4070670018,4543160,40.74042,-73.79128,
402238994,,,,,,,,,,,,,,,,,,,,,,,,4070670019,4543159,40.74037,-73.79126,
402239001,,,,,,,,,,,,,,,,,,,,,,,,4070670016,4543158,40.7403,-73.79122,
402239680,,,,,,,,,,,,,,,,,,,,,,,,4018350145,4045202,40.73962,-73.8766,
402240936,,,,,,,,,,,,,,,,,,,,,,,,4163500400,4595305,40.556881,-73.920731,
402241613,,,,,,,,,,,,,,,,,,,,,,,,4116680026,4252188,40.677298,-73.814053,
402242480,,,,,,,,,,,,,,,,,,,,,,,,4000190015,4534608,40.744805,-73.956592,
402242532,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000FCFCF7E0B57952C0944DB9C2BB5E4440
402243023,,,,,,,,,,,,,,,,,,,,,,,,4000210060,4534604,40.746004,-73.955863,
402247779,,,,,,,,,,,,,,,,,,,,,,,,4005980055,4007833,40.76897,-73.91977,
402248876,,,,,,,,,,,,,,,,,,,,,,,,4026490126,4595008,40.717227,-73.907976,
402253360,,,,,,,,,,,,,,,,,,,,,,,,4075660018,4554960,40.753126,-73.748224,
402253379,,,,,,,,,,,,,,,,,,,,,,,,4075660018,4554960,40.753126,-73.748224,
402253949,,,,,,,,,,,,,,,,,,,,,,,,4125990031,4271356,40.691299,-73.761763,
402253958,,,,,,,,,,,,,,,,,,,,,,,,4125990033,4534137,40.691269,-73.761879,
402253967,,,,,,,,,,,,,,,,,,,,,,,,4125990032,4534136,40.691283,-73.761821,
402254626,,,,,,,,,,,,,,,,,,,,,,,,4000190010,4534607,40.744761,-73.956376,
402254635,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000F94ECC7A317D52C03BE3FBE2525F4440
402255206,,,,,,,,,,,,,,,,,,,,,,,,4156080027,4533055,40.594769,-73.739599,
402256633,,,,,,,,,,,,,,,,,,,,,,,,4163500300,4595280,40.562391,-73.915045,
402258659,,,,,,,,,,,,,,,,,,,,,,,,4011300044,4025146,40.759398,-73.886743,
402259514,,,,,,,,,,,,,,,,,,,,,,,,4019440016,4613683,40.740985,-73.85636,
402259774,,,,,,,,,,,,,,,,,,,,,,,,4100140030,4214308,40.695675,-73.807486,
402260441,,,,,,,,,,,,,,,,,,,,,,,,4101200031,4538990,40.69495,-73.80047,
402260450,,,,,,,,,,,,,,,,,,,,,,,,4101200037,4538988,40.69503,-73.80046,
402260469,,,,,,,,,,,,,,,,,,,,,,,,4101200036,4538986,40.69507,-73.80041,
402260478,,,,,,,,,,,,,,,,,,,,,,,,4101200034,4538984,40.6951,-73.80036,
402260487,,,,,,,,,,,,,,,,,,,,,,,,4101200031,4538983,40.69514,-73.8003,
402260496,,,,,,,,,,,,,,,,,,,,,,,,4101200031,4526065,40.69512,-73.80019,
402261468,,,,,,,,,,,,,,,,,,,,,,,,4004320041,4005136,40.74857,-73.94007,
402261592,,,,,,,,,,,,,,,,,,,,,,,,4048350027,4533533,40.771729,-73.810551,
402262449,,,,,,,,,,,,,,,,,,,,,,,,4092570060,4534807,40.70034,-73.833576,
402262458,,,,,,,,,,,,,,,,,,,,,,,,4092577502,4534805,40.700395,-73.833356,
402262467,,,,,,,,,,,,,,,,,,,,,,,,4092570059,4534806,40.700389,-73.833428,
402264642,,,,,,,,,,,,,,,,,,,,,,,,4005930021,4007647,40.76675,-73.92228,
402265026,,,,,,,,,,,,,,,,,,,,,,,,4053800050,4595290,40.75973,-73.81392,
402265035,,,,,,,,,,,,,,,,,,,,,,,,4053800049,4595289,40.75973,-73.81392,
402265918,,,,,,,,,,,,,,,,,,,,,,,,4097120159,4207732,40.71055,-73.81499,
402268069,,,,,,,,,,,,,,,,,,,,,,,,4060680074,4134967,40.773125,-73.770598,
402268103,,,,,,,,,,,,,,,,,,,,,,,,4098510006,4539457,40.712081,-73.795369,
402268327,,,,,,,,,,,,,,,,,,,,,,,,4003440034,4004171,40.757746,-73.932858,
402270500,,,,,,,,,,,,,,,,,,,,,,,,4095060028,4540030,40.68251,-73.8385,
402270519,,,,,,,,,,,,,,,,,,,,,,,,4095060028,4540031,40.68245,-73.83847,
402270528,,,,,,,,,,,,,,,,,,,,,,,,4095060129,4540032,40.68239,-73.83844,
402271858,,,,,,,,,,,,,,,,,,,,,,,,4162160037,4304567,40.57889,-73.84145,
402274613,,,,,,,,,,,,,,,,,,,,,,,,4053290015,4523188,40.76218,-73.80907,
402278566,,,,,,,,,,,,,,,,,,,,,,,,4030300082,4070561,40.715711,-73.882983,
402278806,,,,,,,,,,,,,,,,,,,,,,,,4008490078,4017911,40.779972,-73.90825,
402280385,,,,,,,,,,,,,,,,,,,,,,,,4017490060,4520311,40.754487,-73.861024,
402280394,,,,,,,,,,,,,,,,,,,,,,,,4017490060,4520311,40.754487,-73.861024,
402284256,,,,,,,,,,,,,,,,,,,,,,,,4075050001,4161145,40.75635,-73.75144,
402284728,,,,,,,,,,,,,,,,,,,,,,,,4163500400,4595305,40.55737,-73.92047,
402284737,,,,,,,,,,,,,,,,,,,,,,,,4162640003,4305802,40.577103,-73.850352,
402284817,,,,,,,,,,,,,,,,,,,,,,,,4156550063,4531677,40.60886,-73.75682,0101000020E6100000D9EBDD1FEF4D44405C3D27BD6F7052C0
402284826,,,,,,,,,,,,,,,,,,,,,,,,4156550002,4531676,40.608799,-73.756839,
402284915,,,,,,,,,,,,,,,,,,,,,,,,4097130122,4207744,40.71091,-73.8164,
402287182,,,,,,,,,,,,,,,,,,,,,,,,4155750130,4298526,40.603466,-73.739032,
402287841,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E61000003CBEBD6BD07B52C0003961C268624440
402288289,,,,,,,,,,,,,,,,,,,,,,,,4066230049,4143479,40.724496,-73.822223,
402288305,,,,,,,,,,,,,,,,,,,,,,,,4033240022,4079432,40.70825,-73.835042,
402288644,,,,,,,,,,,,,,,,,,,,,,,,4098470041,4210655,40.712293,-73.80023,
402289180,,,,,,,,,,,,,,,,,,,,,,,,4017760058,4044649,40.750413,-73.860747,
402290230,,,,,,,,,,,,,,,,,,,,,,,,4161250092,4592010,40.58755,-73.81552,
402290249,,,,,,,,,,,,,,,,,,,,,,,,4161250092,4592019,40.58749,-73.81549,
402290329,,,,,,,,,,,,,,,,,,,,,,,,4064370049,4141388,40.742853,-73.815025,
402290588,,,,,,,,,,,,,,,,,,,,,,,,4045230025,4102779,40.794913,-73.812128,
402292470,,,,,,,,,,,,,,,,,,,,,,,,4019390005,,40.73971,-73.8583,
402292586,,,,,,,,,,,,,,,,,,,,,,,,4019590021,4048235,40.73932,-73.85364,
402293040,,,,,,,,,,,,,,,,,,,,,,,,4022210017,4052310,40.723704,-73.843807,
402293479,,,,,,,,,,,,,,,,,,,,,,,,4081850067,4170155,40.762277,-73.740807,
402294487,,,,,,,,,,,,,,,,,,,,,,,,4117480082,4254775,40.67373,-73.81147,
402294502,,,,,,,,,,,,,,,,,,,,,,,,4158220032,4533140,40.593911,-73.763241,
402294511,,,,,,,,,,,,,,,,,,,,,,,,4158220033,4533141,40.593922,-73.763159,
402294520,,,,,,,,,,,,,,,,,,,,,,,,4158220030,4533138,40.593892,-73.763422,
402295556,,,,,,,,,,,,,,,,,,,,,,,,4020860050,4431951,40.732269,-73.859883,
402296074,,,,,,,,,,,,,,,,,,,,,,,,4068100081,,40.72432,-73.81279,
402296083,,,,,,,,,,,,,,,,,,,,,,,,4068100078,,40.72414,-73.8127,
402296092,,,,,,,,,,,,,,,,,,,,,,,,4068100079,,40.72421,-73.81273,
402296109,,,,,,,,,,,,,,,,,,,,,,,,4068100080,,40.72426,-73.81276,
402298054,,,,,,,,,,,,,,,,,,,,,,,,4051350066,,40.75461,-73.82757,
402298599,,,,,,,,,,,,,,,,,,,,,,,,4008450015,4017637,40.776216,-73.913328,
402301576,,,,,,,,,,,,,,,,,,,,,,,,4104310003,4534738,40.69813,-73.76301,
402301745,,,,,,,,,,,,,,,,,,,,,,,,4080820200,4557877,40.77027,-73.75107,
402305554,,,,,,,,,,,,,,,,,,,,,,,,4046510004,4105323,40.783453,-73.818455,
402306241,,,,,,,,,,,,,,,,,,,,,,,,4162940062,4306566,40.574842,-73.861826,
402309239,,,,,,,,,,,,,,,,,,,,,,,,4099770012,4594909,40.700644,-73.813379,
402310370,,,,,,,,,,,,,,,,,,,,,,,,4006320024,4594937,40.768925,-73.916081,
402311280,,,,,,,,,,,,,,,,,,,,,,,,4000307501,4536962,40.744448,-73.955636,0101000020E61000001D56B8E5237D52C0365A0EF4505F4440
402311431,,,,,,,,,,,,,,,,,,,,,,,,4094480024,4537320,40.696277,-73.81655,
402311440,,,,,,,,,,,,,,,,,,,,,,,,4094480023,4537319,40.696255,-73.816637,
402312038,,,,,,,,,,,,,,,,,,,,,,,,4017480043,4043495,40.75432,-73.861554,
402315552,,,,,,,,,,,,,,,,,,,,,,,,4095560056,4595608,40.686985,-73.825226,
402315892,,,,,,,,,,,,,,,,,,,,,,,,4095550019,4203648,40.686819,-73.825735,
402318201,,,,,,,,,,,,,,,,,,,,,,,,4014120025,4034481,40.756747,-73.884925,
402319040,,,,,,,,,,,,,,,,,,,,,,,,4095560055,4203706,40.686922,-73.825193,
402319460,,,,,,,,,,,,,,,,,,,,,,,,4125840022,4531368,40.670605,-73.773326,
402319521,,,,,,,,,,,,,,,,,,,,,,,,4011350067,4563920,40.756083,-73.903125,
402319576,,,,,,,,,,,,,,,,,,,,,,,,4098510054,4210737,40.712688,-73.79537,
402320083,,,,,,,,,,,,,,,,,,,,,,,,4102450025,4218320,40.699919,-73.786462,
402320092,,,,,,,,,,,,,,,,,,,,,,,,4102450025,4218320,40.699919,-73.786462,
402320332,,,,,,,,,,,,,,,,,,,,,,,,4047310009,4609546,40.78212,-73.80796,
